,Gubun,Actual,Predicted,Difference,TransactionDate,GPrice
18363,서울특별시강남구역삼동07570000_80,1.9966740679653687,1.9514354760409147,0.04523859192445401,2016-11-07,104500
1684,서울특별시강남구역삼동07060020_40,0.3602617428467863,0.42974454575220805,-0.06948280290542175,2010-02-08,18000
21450,서울특별시강남구도곡동05270000_80,2.415237598832848,2.4266422565179795,-0.011404657685131436,2017-07-19,150000
26381,서울특별시강남구삼성동00160002_30,1.2217949890336652,1.2718198408214725,-0.050024851787807245,2019-07-23,106000
25898,서울특별시강남구자곡동06110000_90,1.5389532542432682,1.669878211559557,-0.13092495731628873,2019-06-12,133000
11287,서울특별시강남구대치동10140003_60,1.4370747966700306,1.5236389729575197,-0.08656417628748914,2014-05-09,64000
28325,서울특별시강남구역삼동08360000_40,0.4442700655446518,0.4477313659195771,-0.003461300374925258,2020-10-21,39900
2476,서울특별시강남구도곡동09630000_80,1.6723326687149698,1.6999634641608967,-0.027630795445926948,2011-07-07,78200
21286,서울특별시강남구도곡동09340010_80,1.3901552326794666,1.5230476314157164,-0.1328923987362498,2017-11-07,100000
23600,서울특별시강남구도곡동05270000_120,3.4168628104553727,2.9253702056310136,0.4914926048243591,2018-02-20,210000
25864,서울특별시강남구개포동00120000_30,0.8701309684496618,0.8149532924637655,0.05517767598589629,2019-05-24,75000
25451,서울특별시강남구세곡동05790000_60,1.1777659309006172,1.170543416994619,0.007222513905998262,2019-10-16,100000
1246,서울특별시강남구개포동01850000_50,1.3091520375623436,1.620434652152905,-0.3112826145905614,2010-12-22,69500
13905,서울특별시강남구대치동06700000_160,4.794355489280621,5.481135140762141,-0.6867796514815199,2015-04-17,225000
7922,서울특별시강남구청담동01340038_50,1.8751293838982412,1.8278426362506048,0.04728674764763641,2013-09-14,79500
5195,서울특별시강남구도곡동05430007_130,2.604184600507259,2.433765272285224,0.1704193282220352,2012-11-04,120000
17166,서울특별시강남구수서동07460000_50,1.063427669491817,1.0967701534659682,-0.03334248397415118,2016-05-23,59500
20075,서울특별시강남구개포동06560000_40,1.400837807323052,1.3227660361745759,0.07807177114847619,2017-07-07,87000
18123,서울특별시강남구일원동07190000_60,1.2421550089022064,1.305866092048094,-0.06371108314588758,2016-05-26,69500
27838,서울특별시강남구도곡동05270000_60,2.2994439681232457,2.2377503408295976,0.061693627293648134,2020-09-14,218000
15854,서울특별시강남구압구정동04810000_110,2.260900843541426,2.3537116174112698,-0.09281077386984382,2016-05-15,126500
13720,서울특별시강남구대치동03160000_80,2.204647379183597,2.274559190421962,-0.0699118112383652,2015-01-23,100000
1598,서울특별시강남구역삼동07130011_30,0.6938553366566832,0.8111479524218563,-0.11729261576517314,2010-07-21,34500
16175,서울특별시강남구개포동00120000_40,1.0819002022428703,1.025576560194653,0.05632364204821738,2016-08-20,60000
8332,서울특별시강남구대치동06700000_160,4.951337411150165,4.745368253806228,0.2059691573439375,2013-05-23,218500
27765,서울특별시강남구도곡동05270000_80,2.593020943938613,2.5559785497270173,0.03704239421159583,2020-06-22,225000
18115,서울특별시강남구일원동07160000_130,2.1530662003563568,2.2349865005438043,-0.08192030018744756,2016-06-01,118000
28956,서울특별시강남구도곡동08950008_80,2.400538306608147,1.7380934307604046,0.6624448758477424,2020-03-05,160000
10290,서울특별시강남구개포동01890000_40,1.139174038403091,1.3501024953814216,-0.21092845697833051,2014-01-15,54000
23417,서울특별시강남구대치동03160000_80,2.0356595746605883,1.9915383813841263,0.04412119327646202,2017-01-07,109700
13884,서울특별시강남구대치동06700000_150,4.165762214019384,3.926608945015182,0.23915326900420242,2015-04-07,195500
16483,서울특별시강남구개포동00120000_40,0.9501657513444228,0.9963259017118229,-0.046160150367400066,2016-04-28,51000
27921,서울특별시강남구삼성동00500000_80,3.4163729321720444,2.4545649527839015,0.9618079793881429,2020-01-03,224500
10953,서울특별시강남구역삼동07570000_60,1.5168445294927912,1.6291836145410727,-0.1123390850482815,2014-11-17,69000
10062,서울특별시강남구개포동01410000_50,1.7828709196187569,2.0371009752536335,-0.25423005563487666,2014-05-21,79400
8119,서울특별시강남구대치동03160000_80,1.9384242041609532,2.2149225816078886,-0.2764983774469354,2013-12-16,90000
11976,서울특별시강남구개포동01380000_40,1.3374243429608148,1.4677946264624995,-0.13037028350168467,2015-05-01,64000
28690,서울특별시강남구일원동06150000_80,2.2016488741078044,1.8420702865531258,0.35957858755467864,2020-07-11,190000
3265,서울특별시강남구개포동01890000_40,1.6974596209761272,1.5021911830807917,0.19526843789533554,2011-03-12,76000
3172,서울특별시강남구개포동06560000_40,1.4663667787048935,1.2857419144089013,0.18062486429599223,2011-05-14,68000
1791,서울특별시강남구삼성동01420003_40,0.4034132787973424,0.4852863445569846,-0.0818730657596422,2010-01-22,21500
27496,서울특별시강남구도곡동09610000_80,1.707760599805895,1.398374352938125,0.30938624686776994,2019-10-16,145000
25386,서울특별시강남구논현동00580002_40,0.491162515587362,0.584639715405537,-0.09347719981817504,2019-08-23,39500
644,서울특별시강남구일원동07190000_80,1.4072556237116596,1.5940398322960294,-0.18678420858436984,2010-01-19,75000
2982,서울특별시강남구개포동01410000_60,2.191277667582401,2.3475928434809252,-0.1563151758985244,2011-09-20,96500
14985,서울특별시강남구수서동07460000_40,0.8553352440044264,0.8717561071216214,-0.01642086311719504,2015-07-16,40500
15491,서울특별시강남구도곡동05270000_80,2.33295773490235,2.2498466782113407,0.08311105669100938,2015-06-27,109500
3703,서울특별시강남구역삼동07550004_60,1.5611289618438975,1.56156813719291,-0.00043917534901249944,2011-07-29,73000
12081,서울특별시강남구개포동00120000_40,0.9375628512370991,1.004399052692111,-0.06683620145501179,2015-04-09,44000
28382,서울특별시강남구압구정동03690001_160,4.080887550942534,4.600174624966023,-0.519287074023489,2020-12-07,425000
19301,서울특별시강남구대치동03160000_80,1.9663386049924003,2.0375954396561817,-0.07125683466378141,2016-03-12,96000
4540,서울특별시강남구개포동01410000_40,1.28478138504696,1.6290111452175053,-0.3442297601705453,2012-09-20,57500
6526,서울특별시강남구도곡동05270000_60,1.4978540261164948,1.7073986623394353,-0.2095446362229405,2013-02-01,70000
25622,서울특별시강남구일원동07160000_100,1.99406163304551,2.2250201663199625,-0.23095853327445237,2019-07-09,173000
6024,서울특별시강남구압구정동04340000_110,2.712451310041481,3.443041838386522,-0.7305905283450409,2013-09-01,115000
29144,서울특별시강남구대치동03160000_80,3.002621889568585,2.2835055627328655,0.7191163268357195,2020-02-13,207000
8132,서울특별시강남구대치동05110000_80,2.164573694646398,2.429509621850902,-0.26493592720450376,2013-12-09,100500
196,서울특별시강남구도곡동04670019_30,0.3565047580069538,0.4905349967036559,-0.1340302386967021,2010-01-22,19000
7884,서울특별시강남구역삼동07130011_30,0.6987457230675042,0.7469466516500574,-0.048200928582553204,2013-01-22,32500
14452,서울특별시강남구일원동07110000_50,0.881858951673439,1.0105624218664184,-0.12870347019297945,2015-01-30,40000
20848,서울특별시강남구수서동07360000_30,0.8050791996109493,0.819980316169723,-0.014901116558773686,2017-07-17,50000
25700,서울특별시강남구압구정동04470000_80,2.885526530706512,2.906427402946644,-0.020900872240131818,2019-10-03,245000
738,서울특별시강남구개포동01890000_40,1.638907016453488,1.50056610558665,0.13834091086683808,2010-03-30,77000
6087,서울특별시강남구압구정동04550000_80,2.703561911503797,3.0373061231896865,-0.3337442116858895,2013-04-10,120000
26043,서울특별시강남구자곡동06110000_100,1.7094207491373723,1.9117400050370699,-0.20231925589969757,2019-09-02,147000
26273,서울특별시강남구삼성동00160002_80,3.2330492772585715,2.3995779555041388,0.8334713217544327,2019-02-15,203000
21123,서울특별시강남구청담동01340015_110,2.3779269676329933,2.31138833870132,0.0665386289316734,2017-05-20,149000
28619,서울특별시강남구삼성동00160002_80,2.1335772629982936,2.4813745959634605,-0.3477973329651669,2020-11-27,210000
173,서울특별시강남구압구정동04470000_80,3.437447833210887,2.8239488788895257,0.6134989543213614,2010-03-24,161500
5477,서울특별시강남구청담동01080000_80,1.5169667617230105,1.6359262294953028,-0.11895946777229227,2012-03-25,65000
25230,서울특별시강남구압구정동03690001_200,4.310048730387325,5.062055381953187,-0.7520066515658623,2019-05-07,371500
28747,서울특별시강남구일원동07180000_100,2.538448457364745,1.952011283135559,0.5864371742291861,2020-02-14,175000
3160,서울특별시강남구개포동01890000_40,1.5310594307065803,1.5992180202273598,-0.06815858952077947,2011-05-23,71000
29734,서울특별시강남구압구정동04260000_110,3.032287796650333,2.809896292750405,0.222391503899928,2021-01-20,305000
13656,서울특별시강남구대치동10140003_80,2.023715552354909,1.8897622988878668,0.13395325346704223,2015-10-30,103500
21314,서울특별시강남구도곡동00910005_120,2.4590312808473813,2.7669304330001188,-0.30789915215273744,2017-10-28,160000
9152,서울특별시강남구도곡동08950008_80,1.4003541903312882,1.571572163685114,-0.17121797335382594,2014-06-25,63300
12157,서울특별시강남구개포동01890000_40,1.2908908734340494,1.2748850860424188,0.01600578739163061,2015-03-25,59500
27053,서울특별시강남구도곡동08950008_80,1.8844254894409875,1.6432213504058992,0.2412041390350883,2019-10-09,160000
28359,서울특별시강남구개포동00120000_50,1.325865870577511,1.12339719304042,0.20246867753709097,2020-11-23,130500
27849,서울특별시강남구도곡동04670017_160,3.340376432666555,3.810312925246685,-0.46993649258013015,2020-10-19,300000
27525,서울특별시강남구대치동03160000_80,2.119978675621111,1.9491364561671205,0.1708422194539907,2019-10-30,180000
7698,서울특별시강남구역삼동07570000_60,1.3568969429126674,1.5515255565682375,-0.19462861365557016,2013-12-24,63000
11031,서울특별시강남구삼성동00110000_120,3.2083905307926965,2.9845977223433584,0.22379280844933813,2014-04-29,144500
28546,서울특별시강남구수서동07360000_40,1.187027365447454,1.0150988397590384,0.17192852568841555,2020-06-28,103000
22580,서울특별시강남구삼성동00110000_120,2.8893409337980698,3.253655628422325,-0.36431469462425525,2017-04-24,171000
22594,서울특별시강남구삼성동00110000_120,2.900909499555205,3.0780168830055237,-0.1771073834503185,2017-03-31,163000
11082,서울특별시강남구삼성동00160002_30,1.0669326508014674,0.9822082546187871,0.08472439618268024,2014-10-16,48500
13553,서울특별시강남구대치동10140003_60,1.5520102202488808,1.5236389729575197,0.02837124729136109,2015-09-04,74500
25033,서울특별시강남구대치동03160000_80,2.203920737242297,1.9879183092238495,0.2160024280184476,2018-07-09,154000
17516,서울특별시강남구도곡동05270000_80,2.173308817172575,2.344102174019707,-0.17079335684713204,2016-09-24,123000
10989,서울특별시강남구삼성동00110000_120,2.902500731601133,2.8209039409824883,0.08159679061864455,2014-03-04,129000
22674,서울특별시강남구대치동10270000_80,2.724508297210881,2.9285830249906275,-0.20407472777974656,2017-12-06,195000
19340,서울특별시강남구대치동03160000_80,1.9614651428258605,1.9996648108157746,-0.03819966798991414,2016-01-23,95000
27926,서울특별시강남구대치동05110000_80,3.162181506888654,2.429509621850902,0.7326718850377523,2020-02-12,218000
15333,서울특별시강남구도곡동05270000_130,3.4999525011741914,3.5940593200132325,-0.09410681883904104,2015-10-27,179000
9040,서울특별시강남구도곡동09630000_80,1.593782021624786,1.6559539985670222,-0.062171976942236196,2014-09-12,73500
23215,서울특별시강남구대치동10270000_90,2.9444800371025988,3.7658381511553523,-0.8213581140527535,2017-05-07,184500
10710,서울특별시강남구청담동00300033_80,1.6828937687899437,1.7994470773803075,-0.11655330859036384,2014-10-01,76500
20268,서울특별시강남구개포동01890000_40,1.516127932383452,1.493211444236999,0.022916488146452973,2017-05-17,95000
5025,서울특별시강남구압구정동04550000_80,2.7835026434712344,2.9778418453162554,-0.19433920184502096,2012-04-07,127000
28337,서울특별시강남구일원동07190000_60,1.5811115114621694,1.3844194867383846,0.1966920247237849,2020-10-31,142000
24198,서울특별시강남구개포동00120000_30,1.0771091396919137,0.8589264605253502,0.21818267916656353,2018-08-09,77000
3698,서울특별시강남구역삼동07200025_30,0.5120216653327618,0.3971067897355674,0.11491487559719443,2011-08-06,21900
10696,서울특별시강남구청담동01340015_110,2.367107399138197,2.4830088432514748,-0.11590144411327774,2014-06-07,107000
11511,서울특별시강남구대치동05110000_80,2.3263728783244924,2.237591244347517,0.08878163397697536,2014-12-03,105000
12401,서울특별시강남구개포동01410000_40,1.4991602178448462,1.6290111452175053,-0.12985092737265913,2015-01-30,68000
15301,서울특별시강남구도곡동05270000_80,2.39128241285574,2.470695787733676,-0.07941337487793598,2015-11-18,129000
15805,서울특별시강남구압구정동04260000_110,3.010643415752533,2.9454013172982445,0.0652420984542883,2016-06-25,165000
7932,서울특별시강남구청담동01340038_50,1.9374903653621989,1.8362275952203708,0.10126277014182805,2013-07-17,78500
18075,서울특별시강남구일원동07190000_80,1.6020272236549842,1.7912466985875597,-0.18921947493257552,2016-06-24,87800
27772,서울특별시강남구도곡동05270000_60,1.8439260045785693,1.812161288102731,0.03176471647583834,2020-06-25,160000
20526,서울특별시강남구개포동01410000_40,1.868684033455807,1.6824407309733025,0.18624330248250454,2017-03-09,105000
8971,서울특별시강남구도곡동04670007_120,2.2658569697433224,2.0650646556141568,0.20079231412916565,2014-10-23,103000
29572,서울특별시강남구논현동00580002_40,0.3810630914490691,0.515068268771224,-0.13400517732215494,2021-05-31,37500
19099,서울특별시강남구대치동03160000_80,1.9123825316911665,2.0131246551549156,-0.10074212346374911,2016-05-23,107000
17989,서울특별시강남구일원동07190000_80,1.321952577907909,1.6375410214782684,-0.3155884435703593,2016-10-05,74000
20156,서울특별시강남구개포동00120000_30,0.9165172143913336,0.8149532924637655,0.10156392192756813,2017-06-03,53000
22456,서울특별시강남구역삼동07550004_60,1.6017291715335489,1.515220930421804,0.08650824111174482,2017-03-11,90000
18238,서울특별시강남구일원동07110000_40,0.7598012097269197,0.7483836286049597,0.011417581121960008,2016-02-02,36000
13310,서울특별시강남구청담동00300033_80,1.8144247930681008,1.7390917419410283,0.07533305112707245,2015-01-31,82300
23158,서울특별시강남구대치동10270000_80,2.6811525541096835,3.0531904521264734,-0.37203789801679,2017-05-26,168000
8692,서울특별시강남구압구정동04560000_160,4.792349383035196,4.477656698869215,0.3146926841659816,2014-11-20,218000
4915,서울특별시강남구논현동01050000_80,1.7373720354386222,1.6309238063243694,0.10644822911425278,2012-01-08,74500
15594,서울특별시강남구도곡동00910005_120,2.770072060473248,2.782695908701454,-0.012623848228205947,2015-04-22,130000
10863,서울특별시강남구역삼동07550004_60,1.5077333252979683,1.56156813719291,-0.05383481189494166,2014-07-18,69500
14229,서울특별시강남구압구정동04900000_50,1.837386820453953,1.866854243821654,-0.02946742336770103,2015-07-22,87000
25961,서울특별시강남구개포동00120000_30,0.9797412647911466,0.8188803801641069,0.16086088462703974,2019-07-11,85000
28245,서울특별시강남구개포동00120000_30,1.158762565319897,0.8506972933331987,0.3080652719866983,2020-07-11,100000
18997,서울특별시강남구대치동06700000_150,3.730246713503276,4.032793564850358,-0.30254685134708215,2016-07-01,197000
26604,서울특별시강남구대치동05110000_80,2.8908710462003357,2.3639229091968246,0.5269481370035112,2019-11-02,242000
13719,서울특별시강남구대치동08880000_80,2.557390959852973,2.6994713317596597,-0.14208037190668676,2015-01-24,116000
26985,서울특별시강남구대치동08880000_80,2.3859581389619686,3.054254163260061,-0.6682960242980922,2019-07-06,207000
19872,서울특별시강남구개포동01870000_70,1.9979629156884973,1.987248949270524,0.010713966417973175,2017-10-26,130000
1298,서울특별시강남구수서동07360000_30,0.6185474994850557,0.8820683472847753,-0.2635208477997196,2010-04-24,27800
25636,서울특별시강남구일원동07160000_100,1.9767720813139016,2.109131530734895,-0.1323594494209932,2019-07-13,171500
16435,서울특별시강남구개포동06560000_40,1.2868368437548037,1.2855886353442143,0.0012482084105893687,2016-05-11,72000
11253,서울특별시강남구대치동06700000_160,4.977562287907423,4.423864666425783,0.55369762148164,2014-06-20,225000
9579,서울특별시강남구일원동06150001_110,1.4281867111090605,1.637686676783785,-0.2094999656747245,2014-01-13,67700
8721,서울특별시강남구압구정동03970000_70,2.038306258948706,2.2535148777493514,-0.21520861880064546,2014-09-05,94000
20675,서울특별시강남구수서동07950000_80,1.662648653169717,1.7923914455962617,-0.12974279242654463,2017-12-18,119000
18387,서울특별시강남구역삼동07550004_80,2.143706883093907,2.180959772064837,-0.037252888970930265,2016-10-11,120000
26915,서울특별시강남구대치동08880000_60,1.9137065972721208,1.828768519900041,0.08493807737207981,2019-04-01,148000
34,서울특별시강남구논현동00220000_40,0.6509165672712919,0.8777341415677213,-0.22681757429642946,2010-11-13,33900
6206,서울특별시강남구도곡동05270000_120,3.0153265398059275,2.887269530655962,0.12805700914996532,2013-12-05,140000
6965,서울특별시강남구개포동01410000_50,1.8140528652454075,1.8910074339886012,-0.07695456874319362,2013-10-16,79000
14293,서울특별시강남구압구정동04900000_80,2.237365894997623,2.3545025903838592,-0.11713669538623606,2015-04-29,105000
16688,서울특별시강남구개포동01400000_30,1.2289616281202502,1.0802091221127266,0.14875250600752365,2016-03-24,60000
2034,서울특별시강남구대치동06700000_150,4.484920002157692,4.0936283099221695,0.39129169223552207,2010-07-31,223000
11191,서울특별시강남구대치동05110000_120,2.8453858796161358,2.877821962599931,-0.03243608298379508,2014-02-18,130000
8966,서울특별시강남구도곡동05270000_110,3.101804201299111,2.8225448653701783,0.2792593359289328,2014-10-30,141000
26888,서울특별시강남구압구정동04900000_80,2.9810444826943883,1.9233461387421469,1.0576983439522414,2019-12-07,225000
6460,서울특별시강남구도곡동05270000_120,2.893701653312933,2.5861955727370507,0.30750608057588247,2013-03-21,132200
20280,서울특별시강남구개포동01890000_40,1.516127932383452,1.50056610558665,0.01556182679680207,2017-05-15,95000
550,서울특별시강남구일원동07110000_50,0.7286601449014917,0.8187019913276523,-0.09004184642616064,2010-10-30,35000
28957,서울특별시강남구일원동07340000_70,2.355528213359244,1.6449153136763928,0.7106128996828514,2020-03-05,157000
5654,서울특별시강남구대치동06700000_160,6.017877888012947,4.5018391167843745,1.5160387712285726,2012-08-24,245000
18208,서울특별시강남구일원동07110000_40,0.6707052362431221,0.7261019437536484,-0.05539670751052639,2016-04-05,36000
27046,서울특별시강남구개포동01850000_60,1.8844254894409875,1.3881932248941795,0.496232264546808,2019-10-04,160000
7525,서울특별시강남구수서동07470000_80,1.5844259202776343,1.5920054968099575,-0.007579576532323218,2013-10-23,69000
13707,서울특별시강남구대치동06700000_160,4.321268127395115,4.911271561739723,-0.5900034343446086,2015-12-31,220000
27051,서울특별시강남구도곡동08950008_80,1.648872303260864,1.571572163685114,0.07730013957575,2019-10-08,140000
22557,서울특별시강남구삼성동00500000_80,1.9886694274528935,2.189950765613469,-0.20128133816057558,2017-06-01,115000
13369,서울특별시강남구삼성동00110000_120,3.362824964408028,3.0941074379393485,0.2687175264686794,2015-03-11,155000
23186,서울특별시강남구대치동03160000_80,1.8033942774666325,1.9896737835367058,-0.18627950607007326,2017-05-20,113000
7427,서울특별시강남구개포동01890000_40,1.064243485902814,1.2748850860424188,-0.21064160013960476,2013-01-23,49500
30137,서울특별시강남구수서동07950000_80,1.7402060885976625,1.7402921797645874,-8.609116692492869e-05,2021-04-03,183000
11524,서울특별시강남구대치동06700000_120,3.803102950757288,3.644837251653629,0.15826569910365906,2014-11-08,173000
2848,서울특별시강남구개포동01380000_40,1.2065031418972505,1.4122937982148265,-0.20579065631757598,2011-11-23,56200
20038,서울특별시강남구개포동01890000_40,1.5779552312374607,1.3096533186178139,0.26830191261964687,2017-07-13,98000
19351,서울특별시강남구대치동06700000_120,3.8816362826448607,3.916551159649412,-0.034914877004551315,2016-01-13,188000
26619,서울특별시강남구세곡동05330000_80,1.788626689616633,1.4436022837854703,0.3450244058311627,2019-12-19,135000
30325,서울특별시강남구대치동03160000_80,2.157398202862696,2.0049789433617464,0.1524192595009497,2021-01-26,217000
11591,서울특별시강남구자곡동06860000_110,1.591957154667138,1.6029837268676161,-0.01102657220047809,2014-06-09,71961
11943,서울특별시강남구역삼동07200025_30,0.487227070799575,0.45559766941029045,0.03162940138928455,2015-01-29,22100
5929,서울특별시강남구논현동01050000_80,1.5626318813254163,1.6189383662434549,-0.05630648491803858,2013-06-15,69100
23943,서울특별시강남구압구정동04260000_110,3.44404333403526,2.818977213617954,0.6250661204173062,2018-01-04,243000
4246,서울특별시강남구대치동03160000_80,2.5690971620296925,2.34030644595909,0.22879071607060242,2011-02-19,115000
11121,서울특별시강남구대치동09740000_60,1.1602698539290743,1.2964919744551955,-0.13622212052612115,2014-01-14,55000
28634,서울특별시강남구수서동07360000_30,0.8545858636091425,0.8506972933331987,0.0038885702759438034,2020-12-15,89000
19806,서울특별시강남구개포동00120000_40,1.0426164245096,0.9904850718311775,0.052131352678422394,2017-11-27,75000
12154,서울특별시강남구개포동01400000_30,0.997999666856576,1.0108893898446576,-0.012889722988081553,2015-03-26,46000
10030,서울특별시강남구개포동01890000_50,1.7034324274172068,1.796901518666641,-0.09346909124943426,2014-06-06,77000
22561,서울특별시강남구삼성동00160002_80,2.2023753123043828,2.268725362008186,-0.0663500497038032,2017-05-27,138000
1483,서울특별시강남구역삼동07570000_60,1.252641877667566,1.6307969606100001,-0.37815508294243405,2010-12-25,66500
25858,서울특별시강남구압구정동03690001_200,4.849529930826115,5.123961693860273,-0.2744317630341575,2019-05-20,418000
26124,서울특별시강남구개포동00120000_40,1.295542523990679,1.019151817365183,0.27639070662549603,2019-10-11,110000
28508,서울특별시강남구도곡동00910005_80,2.212711205494283,2.015304295410171,0.19740691008411204,2020-06-13,192000
323,서울특별시강남구도곡동04670000_160,4.996526707895943,4.331060203016913,0.6654665048790296,2010-10-27,240000
5697,서울특별시강남구대치동05110000_80,2.3580168229142746,2.2960017773419255,0.06201504557234916,2012-05-04,109000
8889,서울특별시강남구도곡동05270000_60,1.8832542348341128,1.619711412778786,0.26354282205532686,2014-12-31,85000
13400,서울특별시강남구삼성동00020000_60,1.4374300912277056,1.430061323936017,0.0073687672916886715,2015-01-28,65200
22135,서울특별시강남구세곡동05250000_80,1.3154994121642911,1.2914014406294225,0.02409797153486859,2017-07-31,81700
5640,서울특별시강남구대치동03160000_80,1.686973818626878,2.0049789433617464,-0.3180051247348685,2012-09-16,75500
2318,서울특별시강남구압구정동03690001_160,5.260255271775419,4.666421804317473,0.5938334674579462,2011-04-07,235500
20200,서울특별시강남구개포동01890000_40,1.500168690989942,1.2748850860424188,0.2252836049475233,2017-05-26,94000
25618,서울특별시강남구일원동07160000_100,2.028640736508727,2.112591370470641,-0.08395063396191382,2019-07-04,176000
4819,서울특별시강남구개포동00120000_30,0.7335102790460789,0.8455363254909364,-0.11202604644485747,2012-02-14,31800
11846,서울특별시강남구역삼동07550004_60,1.557114129301412,1.5352692422765473,0.021844887024864645,2015-11-05,84000
8194,서울특별시강남구대치동03160000_80,1.7201507055772207,2.0049789433617464,-0.2848282377845257,2013-11-04,78700
29478,서울특별시강남구수서동07460000_50,1.3106850604791904,1.1330049399479478,0.1776801205312426,2020-12-16,136500
21957,서울특별시강남구일원동07310000_80,1.9321900790662785,1.8825877530853576,0.04960232598092085,2017-07-04,120000
13632,서울특별시강남구대치동06700000_160,4.653568130052836,5.19942922364942,-0.5458610935965842,2015-10-17,238000
7880,서울특별시강남구역삼동07570000_80,1.8616185753162149,2.100279990506284,-0.23866141519006923,2013-02-04,87000
8203,서울특별시강남구대치동03160000_80,1.7681274762518528,2.0826070928122222,-0.3144796165603694,2013-10-22,77000
17728,서울특별시강남구도곡동09610000_80,1.3502279561556814,1.4854081804933605,-0.13518022433767918,2016-06-24,74000
12643,서울특별시강남구개포동00120000_40,0.9672680043309316,0.9860088219079394,-0.01874081757700774,2015-07-08,45800
2585,서울특별시강남구도곡동00910005_80,2.1122503239706925,2.190240139287066,-0.07798981531637361,2011-01-17,99000
7477,서울특별시강남구세곡동05250000_80,1.485686333941492,1.3603591701118825,0.12532716382960962,2013-10-22,64700
19407,서울특별시강남구자곡동06110000_100,2.0196189353374003,1.9390055228127747,0.08061341252462562,2016-05-04,113000
9520,서울특별시강남구일원동06150000_80,1.6740004219467,1.7812065205066077,-0.1072060985599077,2014-03-10,74400
28695,서울특별시강남구세곡동05330000_80,1.6686180940606516,1.3967829283254283,0.27183516573522337,2020-07-18,144000
24124,서울특별시강남구자곡동06110000_100,2.4156209664332,2.0795099936999875,0.33611097273321233,2018-04-11,144500
12958,서울특별시강남구개포동01410000_40,1.5645096314186704,1.6310484452882326,-0.06653881386956217,2015-09-11,75100
341,서울특별시강남구도곡동04670019_30,0.437196086940895,0.4768276157100279,-0.039631528769132895,2010-10-18,21000
18314,서울특별시강남구세곡동05250000_80,1.2781302190937622,1.2050625822306744,0.07306763686308781,2016-07-07,67500
2798,서울특별시강남구개포동00120000_40,0.8321829649715367,0.9761394315824817,-0.14395646661094508,2011-12-14,40000
7305,서울특별시강남구개포동00120000_40,0.8098862418500644,0.9904850718311775,-0.1805988299811131,2013-03-27,37000
5222,서울특별시강남구도곡동09630000_80,1.442118743394997,1.5966845829882395,-0.15456583959324255,2012-10-04,64900
19055,서울특별시강남구대치동10270000_90,2.882919149629698,3.0199984131504105,-0.1370792635207123,2016-06-08,158000
4688,서울특별시강남구개포동01890000_40,1.449423184727123,1.4981117094026553,-0.0486885246755322,2012-05-03,67000
2406,서울특별시강남구도곡동05270000_110,3.5232662771592897,2.9410806035949326,0.5821856735643571,2011-10-25,160000
22771,서울특별시강남구대치동05110000_130,3.1278492735287995,3.305548721737535,-0.1776994482087355,2017-11-03,225000
14782,서울특별시강남구수서동07380000_80,1.5427274452703938,1.5101441497266466,0.03258329554374728,2015-02-09,70000
17986,서울특별시강남구일원동07160000_130,2.500991363609558,2.4779410781629623,0.02305028544659571,2016-10-06,140000
7505,서울특별시강남구수서동07470000_80,1.486280152214117,1.5363206515136512,-0.05004049929953425,2013-11-28,68000
2571,서울특별시강남구도곡동05270000_110,3.7124399633424296,3.1882923129923797,0.52414765035005,2011-01-29,174000
7442,서울특별시강남구개포동01410000_40,1.0835933674646834,1.4677946264624995,-0.3842012589978161,2013-01-18,50400
7748,서울특별시강남구역삼동07540001_80,2.122787981771594,1.9739522502476796,0.14883573152391438,2013-09-29,90000
6797,서울특별시강남구개포동00120000_30,0.667679448099884,0.9666519263829357,-0.29897247828305173,2013-12-23,31000
12593,서울특별시강남구개포동01410000_40,1.5659579316467829,1.6290111452175053,-0.06305321357072247,2015-06-24,73500
532,서울특별시강남구일원동07180000_100,2.073716497501461,2.085334257988783,-0.011617760487321771,2010-11-15,108000
12499,서울특별시강남구개포동01850000_70,1.744920822456688,1.7515438441702549,-0.00662302171356699,2015-05-27,83500
21461,서울특별시강남구도곡동05270000_120,2.5440502707706,2.9407006928998407,-0.3966504221292406,2017-07-17,158000
22036,서울특별시강남구일원동07110000_60,1.0612895526684163,0.9613272896586923,0.099962263009724,2017-05-04,66500
26704,서울특별시강남구대치동10270000_80,2.823960116162717,3.1057922600982613,-0.28183214393554445,2019-07-03,245000
9892,서울특별시강남구개포동01870000_70,1.8276574079990664,1.987248949270524,-0.1595915412714577,2014-08-14,85500
21170,서울특별시강남구도곡동05270000_60,1.6696345718805143,1.667541964797663,0.0020926070828513055,2017-12-27,119500
7484,서울특별시강남구수서동07460000_50,0.9261360086546776,1.0365067321112844,-0.11037072345660681,2013-12-31,43000
9621,서울특별시강남구개포동01850000_80,1.960799997444929,1.989994643442726,-0.029194645997796975,2014-12-16,88500
14190,서울특별시강남구압구정동03690001_160,3.910561453825912,4.3953297034973575,-0.4847682496714456,2015-10-26,200000
6214,서울특별시강남구도곡동05270000_120,2.644704388498649,2.797993635903394,-0.1532892474047447,2013-11-26,121000
11177,서울특별시강남구대치동05110000_130,3.064261716509684,3.0543585821820023,0.009903134327681862,2014-02-26,140000
4867,서울특별시강남구개포동01850000_50,1.340924725338534,1.3994555119960777,-0.05853078665754374,2012-01-15,57500
